watchedVideoId,RelatedVideoId,next,homePage,timestamp,timeOfView,sessionSetup
,gfQG9e-SyLM,0,1,1606352115.2176597,120,12
,A-P5eWUyG-8,0,1,1606352115.259543,120,12
,khns7aoelyw,0,1,1606352115.2894673,120,12
,XllqjH619fE,0,1,1606352115.3104072,120,12
,ngyVRfuWMQ8,0,1,1606352115.3303537,120,12
,ym8hdIMCIbQ,0,1,1606352115.3682528,120,12
,ym8hdIMCIbQ,0,1,1606352115.383213,120,12
,PwT3JGbBfQs,0,1,1606352115.4001675,120,12
,VuJiRU9FUHs,0,1,1606352115.4201212,120,12
,qn4BKWLCfwY,0,1,1606352115.4490361,120,12
,mSoLYc2LQCU,0,1,1606352115.4769619,120,12
,LlrQitJxMJk,0,1,1606352115.4949133,120,12
,Z9gdxPwdEzk,0,1,1606352115.5048876,120,12
,AVJsVrv6nHA,0,1,1606352115.5258322,120,12
,uu3NvVpCjw0,0,1,1606352115.5597413,120,12
,iH-_LaGjcXo,0,1,1606352115.6371152,120,12
,RsrwTAsyjzU,0,1,1606352115.6620486,120,12
6CKO9jcx8YA,q1ZUP2TlFGE,1,0,1606352116.4830148,120,12
,DUeeHNlmRBU,1,1,1606352233.7199159,120,12
,xpe30BQBjgo,0,1,1606352233.7388663,120,12
,RsrwTAsyjzU,0,1,1606352233.7667913,120,12
,HuLK6UApzlU,0,1,1606352233.776765,120,12
,OzG__WmFHxc,0,1,1606352233.8166568,120,12
,ngyVRfuWMQ8,0,1,1606352233.8276286,120,12
,uu3NvVpCjw0,0,1,1606352233.8366036,120,12
,cGGlnHe3Rgc,0,1,1606352233.8585453,120,12
,ym8hdIMCIbQ,0,1,1606352233.8715105,120,12
,ym8hdIMCIbQ,0,1,1606352233.8894622,120,12
,PwT3JGbBfQs,0,1,1606352233.9183853,120,12
,VuJiRU9FUHs,0,1,1606352233.9353395,120,12
,qn4BKWLCfwY,0,1,1606352233.9443161,120,12
,mSoLYc2LQCU,0,1,1606352233.9662569,120,12
,LlrQitJxMJk,0,1,1606352233.9824812,120,12
,Z9gdxPwdEzk,0,1,1606352233.9974449,120,12
,AVJsVrv6nHA,0,1,1606352234.026368,120,12
,khns7aoelyw,0,1,1606352234.0373375,120,12
,iH-_LaGjcXo,0,1,1606352234.048308,120,12
,nKM6HSTyflc,0,1,1606352234.0592804,120,12
,_2SfKLxFGVM,1,1,1606352278.4553013,120,12
,bS4KO7jmY4A,0,1,1606352278.4662771,120,12
,IAKgIJmOljA,0,1,1606352278.4991844,120,12
,HuLK6UApzlU,0,1,1606352278.5271142,120,12
,4WjhLSkXqTk,0,1,1606352278.541047,120,12
,cmd_XmrbLFI,0,1,1606352278.5678945,120,12
,jzSMWZ-r2EI,0,1,1606352278.6535406,120,12
,eKvKD0duhEE,0,1,1606352278.667503,120,12
,ym8hdIMCIbQ,0,1,1606352278.6784408,120,12
,ym8hdIMCIbQ,0,1,1606352278.7064016,120,12
,PwT3JGbBfQs,0,1,1606352278.7233233,120,12
,VuJiRU9FUHs,0,1,1606352278.7612243,120,12
,qn4BKWLCfwY,0,1,1606352278.7761834,120,12
,mSoLYc2LQCU,0,1,1606352278.7951329,120,12
,LlrQitJxMJk,0,1,1606352278.8080974,120,12
,Z9gdxPwdEzk,0,1,1606352278.8300414,120,12
,AVJsVrv6nHA,0,1,1606352278.8459976,120,12
,uu3NvVpCjw0,0,1,1606352278.8729227,120,12
,nKM6HSTyflc,0,1,1606352278.8847985,120,12
,qVcd26iBPLE,0,1,1606352278.8967702,120,12
_2SfKLxFGVM,1cjT8d50qBk,1,0,1606352279.7937086,120,12
,eKvKD0duhEE,1,1,1606352364.4580963,120,12
,PZ7fdlLpwaM,0,1,1606352364.478045,120,12
,1r7TPNLXJ88,0,1,1606352364.499864,120,12
,RsrwTAsyjzU,0,1,1606352364.5238013,120,12
,aUWBWCpisPw,0,1,1606352364.538761,120,12
,Q3EcAK57h5s&t=73s,0,1,1606352364.5806813,120,12
,gaQl3FNPkAM,0,1,1606352364.5930276,120,12
,Ex1B2_uxWZg,0,1,1606352364.6149974,120,12
,ym8hdIMCIbQ,0,1,1606352364.7006607,120,12
,ym8hdIMCIbQ,0,1,1606352364.7236001,120,12
,PwT3JGbBfQs,0,1,1606352364.7505267,120,12
,VuJiRU9FUHs,0,1,1606352364.7585058,120,12
,qn4BKWLCfwY,0,1,1606352364.7834697,120,12
,mSoLYc2LQCU,0,1,1606352364.818355,120,12
,LlrQitJxMJk,0,1,1606352364.8373055,120,12
,Z9gdxPwdEzk,0,1,1606352364.8542614,120,12
,AVJsVrv6nHA,0,1,1606352364.8811958,120,12
,qyfbzUqbib0,0,1,1606352364.9026468,120,12
,iH-_LaGjcXo,0,1,1606352364.933563,120,12
,COJ-HRMHMLU,0,1,1606352364.9435375,120,12
eKvKD0duhEE,bVJclpNfZM0,1,0,1606352365.8703914,120,12
eKvKD0duhEE,ZNcaZvBgMSk,0,0,1606352365.8993146,120,12
,ZNcaZvBgMSk,1,1,1606352560.5774033,120,12
,gfQG9e-SyLM,0,1,1606352560.5903656,120,12
,tpceWoxtbAo,0,1,1606352560.6512039,120,12
,jzSMWZ-r2EI,0,1,1606352560.6611779,120,12
,0Ync9a8c5Pw,0,1,1606352560.6886208,120,12
,P8b9dnmevmM&t=2s,0,1,1606352560.702583,120,12
,Ex1B2_uxWZg,0,1,1606352560.7125578,120,12
,9gnfxU_TXhk,0,1,1606352560.7344983,120,12
,ym8hdIMCIbQ,0,1,1606352560.7455368,120,12
,ym8hdIMCIbQ,0,1,1606352560.7552326,120,12
,PwT3JGbBfQs,0,1,1606352560.7741866,120,12
,VuJiRU9FUHs,0,1,1606352560.8210852,120,12
,qn4BKWLCfwY,0,1,1606352560.8470244,120,12
,mSoLYc2LQCU,0,1,1606352560.977643,120,12
,LlrQitJxMJk,0,1,1606352560.99659,120,12
,Z9gdxPwdEzk,0,1,1606352561.0115504,120,12
,AVJsVrv6nHA,0,1,1606352561.032494,120,12
,uu3NvVpCjw0,0,1,1606352561.0484514,120,12
,COJ-HRMHMLU,0,1,1606352561.0743825,120,12
,l5e33WdfQag,0,1,1606352561.0853531,120,12
ZNcaZvBgMSk,dSHiH4S0TTs,1,0,1606352562.166393,120,12
,COJ-HRMHMLU,1,1,1606352608.7008593,120,12
,I1ABQmEizpU,0,1,1606352608.718809,120,12
,iH-_LaGjcXo,0,1,1606352608.758708,120,12
,D9p7C4JSaAI,0,1,1606352608.9202724,120,12
,P8b9dnmevmM&t=2s,0,1,1606352608.9681442,120,12
,bm9P8DmN4fU,0,1,1606352608.9920805,120,12
,l5e33WdfQag,0,1,1606352609.021997,120,12
,dlN80l-RjxI,0,1,1606352609.049925,120,12
,ym8hdIMCIbQ,0,1,1606352609.0878236,120,12
,ym8hdIMCIbQ,0,1,1606352609.1047754,120,12
,PwT3JGbBfQs,0,1,1606352609.137688,120,12
,VuJiRU9FUHs,0,1,1606352609.2294424,120,12
,qn4BKWLCfwY,0,1,1606352609.2434053,120,12
,mSoLYc2LQCU,0,1,1606352609.2563722,120,12
,LlrQitJxMJk,0,1,1606352609.2813056,120,12
,Z9gdxPwdEzk,0,1,1606352609.3182049,120,12
,AVJsVrv6nHA,0,1,1606352609.333138,120,12
,Ex1B2_uxWZg,0,1,1606352609.3441079,120,12
,kHz8Zi8qOdY,0,1,1606352609.352087,120,12
,khns7aoelyw,0,1,1606352609.3630583,120,12
COJ-HRMHMLU,Y1NaA4AevUc,1,0,1606352610.5679634,120,12
COJ-HRMHMLU,bo2EhRIAEYk,0,0,1606352610.6583872,120,12
COJ-HRMHMLU,EINRNjCYTXY,0,0,1606352610.6893034,120,12
COJ-HRMHMLU,wKXgbkKYKUY,0,0,1606352610.7825696,120,12
,bm9P8DmN4fU,1,1,1606352653.4718227,120,12
,9Ey8s8JXys0,0,1,1606352653.4957578,120,12
,P8b9dnmevmM&t=2s,0,1,1606352653.5406404,120,12
,bPAdYOuaBYo,0,1,1606352653.556595,120,12
,U0K2sMCiEWI,0,1,1606352653.5695605,120,12
,cGGlnHe3Rgc,0,1,1606352653.583551,120,12
,jTCu12j7Ft8,0,1,1606352653.598508,120,12
,Ex1B2_uxWZg,0,1,1606352653.6194503,120,12
,ym8hdIMCIbQ,0,1,1606352653.630422,120,12
,ym8hdIMCIbQ,0,1,1606352653.650369,120,12
,PwT3JGbBfQs,0,1,1606352653.7507298,120,12
,VuJiRU9FUHs,0,1,1606352653.821539,120,12
,B8yLbjl-nh4,0,1,1606352653.8484685,120,12
,mSoLYc2LQCU,0,1,1606352653.8853693,120,12
,LlrQitJxMJk,0,1,1606352653.9003644,120,12
,Z9gdxPwdEzk,0,1,1606352653.9133024,120,12
,qn4BKWLCfwY,0,1,1606352653.9302516,120,12
,kHz8Zi8qOdY,0,1,1606352653.9521892,120,12
,nKM6HSTyflc,0,1,1606352653.9661572,120,12
,1r0sckuMRTs,0,1,1606352653.9920876,120,12
bm9P8DmN4fU,EINRNjCYTXY,1,0,1606352654.8497112,120,12
,lbSd8KI11H4,1,1,1606352819.2029712,120,12
,OCg9moSp20k,0,1,1606352819.2129061,120,12
,RsrwTAsyjzU,0,1,1606352819.2737453,120,12
,eghUpuHvNoI,0,1,1606352819.3016698,120,12
,3osWtZPifgY&t=229s,0,1,1606352819.3236098,120,12
,iKh-8sQ68bY,0,1,1606352819.3395677,120,12
,khns7aoelyw,0,1,1606352819.3492982,120,12
,qyfbzUqbib0,0,1,1606352819.3742278,120,12
,ym8hdIMCIbQ,0,1,1606352819.3931766,120,12
,ym8hdIMCIbQ,0,1,1606352819.40415,120,12
,PwT3JGbBfQs,0,1,1606352819.4211042,120,12
,VuJiRU9FUHs,0,1,1606352819.5168471,120,12
,B8yLbjl-nh4,0,1,1606352819.535796,120,12
,mSoLYc2LQCU,0,1,1606352819.5518527,120,12
,LlrQitJxMJk,0,1,1606352819.5747905,120,12
,Z9gdxPwdEzk,0,1,1606352819.5857613,120,12
,qn4BKWLCfwY,0,1,1606352819.6276512,120,12
,6C5FAg10VsU,0,1,1606352819.6556017,120,12
,l5e33WdfQag,0,1,1606352819.6675477,120,12
,kHz8Zi8qOdY,0,1,1606352819.6825025,120,12
lbSd8KI11H4,FXtcIk0d3GQ,1,0,1606352820.7823915,120,12
lbSd8KI11H4,ApcSHVTr8UE,0,0,1606352820.877305,120,12
lbSd8KI11H4,sNwh3yF7FCQ,0,0,1606352820.925203,120,12
lbSd8KI11H4,MoGuH3JbMPw,0,0,1606352820.967065,120,12
lbSd8KI11H4,Y1NaA4AevUc,0,0,1606352821.0169332,120,12
,1r0sckuMRTs,1,1,1606352886.704504,30,13
,wxcGg0XH840,0,1,1606352886.7224562,30,13
,cGGlnHe3Rgc,0,1,1606352886.7503836,30,13
,3osWtZPifgY&t=229s,0,1,1606352886.7806475,30,13
,v3abZ4aAGUU,0,1,1606352886.816549,30,13
,8wYMCtIU7_8,0,1,1606352886.8444734,30,13
,ifNQRgn2Sb4,0,1,1606352886.8694055,30,13
,UQ962gPsX_U,0,1,1606352886.8893538,30,13
,ym8hdIMCIbQ,0,1,1606352886.909309,30,13
,ym8hdIMCIbQ,0,1,1606352886.9252584,30,13
,PwT3JGbBfQs,0,1,1606352886.93723,30,13
,VuJiRU9FUHs,0,1,1606352886.9491959,30,13
,B8yLbjl-nh4,0,1,1606352886.967146,30,13
,mSoLYc2LQCU,0,1,1606352886.9771285,30,13
,LlrQitJxMJk,0,1,1606352886.9960802,30,13
,Z9gdxPwdEzk,0,1,1606352887.0160484,30,13
,qn4BKWLCfwY,0,1,1606352887.0299845,30,13
,l5e33WdfQag,0,1,1606352887.0539224,30,13
,khns7aoelyw,0,1,1606352887.1386957,30,13
,_2SfKLxFGVM,0,1,1606352887.171606,30,13
1r0sckuMRTs,MoGuH3JbMPw&t=51s,1,0,1606352887.933642,30,13
1r0sckuMRTs,EINRNjCYTXY,0,0,1606352887.961555,30,13
1r0sckuMRTs,Wa901cyXFJ0,0,0,1606352888.002444,30,13
,iKh-8sQ68bY,1,1,1606352931.8016486,30,13
,N4gtXfdtSOA,0,1,1606352931.840544,30,13
,IAKgIJmOljA,0,1,1606352931.9452631,30,13
,y9kRlWVmWdg,0,1,1606352931.9721928,30,13
,uu3NvVpCjw0,0,1,1606352932.0021107,30,13
,-cuKjiJwM48,0,1,1606352932.0350547,30,13
,dIqwz0VCv0E&t=124s,0,1,1606352932.046994,30,13
,jTCu12j7Ft8,0,1,1606352932.083892,30,13
,ym8hdIMCIbQ,0,1,1606352932.1018434,30,13
,ym8hdIMCIbQ,0,1,1606352932.121791,30,13
,PwT3JGbBfQs,0,1,1606352932.1517107,30,13
,VuJiRU9FUHs,0,1,1606352932.176663,30,13
,B8yLbjl-nh4,0,1,1606352932.1976254,30,13
,mSoLYc2LQCU,0,1,1606352932.2843568,30,13
,LlrQitJxMJk,0,1,1606352932.3053005,30,13
,Z9gdxPwdEzk,0,1,1606352932.32026,30,13
,qn4BKWLCfwY,0,1,1606352932.3342235,30,13
,Eo4NJoSwFAY,0,1,1606352932.3501797,30,13
,khns7aoelyw,0,1,1606352932.3681314,30,13
,l5e33WdfQag,0,1,1606352932.3840883,30,13
iKh-8sQ68bY,EINRNjCYTXY,1,0,1606352933.4105592,30,13
,byyEd2RFvOo,1,1,1606353015.4472594,30,13
,g0IbWlGv4tY,0,1,1606353015.4582276,30,13
,MILu6irNUhA,0,1,1606353015.4731884,30,13
,kHz8Zi8qOdY,0,1,1606353015.5013523,30,13
,bPAdYOuaBYo,0,1,1606353015.5262659,30,13
,P8b9dnmevmM&t=2s,0,1,1606353015.5521972,30,13
,746HTjhFifA,0,1,1606353015.5831163,30,13
,IAKgIJmOljA,0,1,1606353015.6103196,30,13
,ym8hdIMCIbQ,0,1,1606353015.717034,30,13
,ym8hdIMCIbQ,0,1,1606353015.7329907,30,13
,PwT3JGbBfQs,0,1,1606353015.7509446,30,13
,VuJiRU9FUHs,0,1,1606353015.7928479,30,13
,B8yLbjl-nh4,0,1,1606353015.8167665,30,13
,mSoLYc2LQCU,0,1,1606353015.848682,30,13
,LlrQitJxMJk,0,1,1606353015.8596787,30,13
,Z9gdxPwdEzk,0,1,1606353015.8696263,30,13
,qn4BKWLCfwY,0,1,1606353015.8805957,30,13
,khns7aoelyw,0,1,1606353015.8905687,30,13
,Eo4NJoSwFAY,0,1,1606353015.9005427,30,13
,gfQG9e-SyLM,0,1,1606353015.9095185,30,13
byyEd2RFvOo,YTRDi338liw,1,0,1606353021.289981,30,13
byyEd2RFvOo,MtyFwq08O90,0,0,1606353021.308898,30,13
byyEd2RFvOo,bPAdYOuaBYo,0,0,1606353021.3260818,30,13
byyEd2RFvOo,vnvI6V-TtLs,0,0,1606353021.3586886,30,13
byyEd2RFvOo,-k-7mEyPkR0,0,0,1606353021.3746455,30,13
byyEd2RFvOo,ifNQRgn2Sb4,0,0,1606353021.3903053,30,13
byyEd2RFvOo,z54MaZtMO8Y,0,0,1606353021.4063163,30,13
byyEd2RFvOo,BjQZw_6tD5E,0,0,1606353021.4214168,30,13
byyEd2RFvOo,AO5HacCzZWI,0,0,1606353021.4368806,30,13
byyEd2RFvOo,UQ962gPsX_U,0,0,1606353021.4531786,30,13
byyEd2RFvOo,URmu3cziKRQ,0,0,1606353021.469172,30,13
byyEd2RFvOo,nazycCxFIBk,0,0,1606353021.4850965,30,13
byyEd2RFvOo,VCnrGA0xXVo,0,0,1606353021.5010548,30,13
byyEd2RFvOo,qn4BKWLCfwY,0,0,1606353021.5167563,30,13
byyEd2RFvOo,vuaVpy7kSYs,0,0,1606353021.533713,30,13
byyEd2RFvOo,gWAO4ebvRGw,0,0,1606353021.5492976,30,13
byyEd2RFvOo,iEqSfK_z0t0,0,0,1606353021.5648828,30,13
byyEd2RFvOo,7KG5UQyx1dk,0,0,1606353021.5808008,30,13
byyEd2RFvOo,3a_iSD_wlWw,0,0,1606353021.5961003,30,13
byyEd2RFvOo,5e-foFu_-y0,0,0,1606353021.611419,30,13
,CGSftOlCbws,1,1,1607614070.0691419,8
,nytRdBX5kZs,0,1,1607614070.0781195,8
,JP1PytqPYbA,0,1,1607614070.0885282,8
,Qi-jBOgms18,0,1,1607614070.1016126,8
,MoGuH3JbMPw&t=512s,0,1,1607614070.1113305,8
,fHDR5ueQ8R8,0,1,1607614070.1222067,8
,Lvftozyta1w,0,1,1607614070.1345108,8
,FMm89UrF550,0,1,1607614070.1443098,8
,FMm89UrF550,0,1,1607614070.1539946,8
,na0DkCscKkY,0,1,1607614070.1619403,8
,M8BloI8VHJ4,0,1,1607614070.1723824,8
,QA04cLDU4Cc,0,1,1607614070.1838646,8
,XGkews3wLNw,0,1,1607614070.1933572,8
,_ul_m08ubvw,0,1,1607614070.202297,8
,gc1nXSpP_lc,0,1,1607614070.2103045,8
,MUj4fWfZmk4,0,1,1607614070.2192547,8
,1cIXzTu1hm0,0,1,1607614070.2272835,8
,SiiY5sBHJvc,0,1,1607614070.235265,8
,srDOKpr62iQ,0,1,1607614070.2432785,8
,0Ync9a8c5Pw,0,1,1607614070.252056,8
CGSftOlCbws,ZLwCl3-3yJY&t=45s,1,0,1607614075.5527873,30,8
CGSftOlCbws,IrauF74kGv0,0,0,1607614075.5707617,30,8
CGSftOlCbws,UbLdAbv5g6U,0,0,1607614075.5906856,30,8
CGSftOlCbws,jXA1cyRlmrQ,0,0,1607614075.6076415,30,8
CGSftOlCbws,gL-WNlKWxac,0,0,1607614075.624597,30,8
CGSftOlCbws,Il4zpiGLxq0,0,0,1607614075.6405876,30,8
CGSftOlCbws,QuC52IoTczY,0,0,1607614075.6565518,30,8
CGSftOlCbws,CZDFuBBq1wI,0,0,1607614075.6725097,30,8
CGSftOlCbws,Gr0fsppDVMg,0,0,1607614075.6884232,30,8
CGSftOlCbws,7knvcKCF2gA,0,0,1607614075.704374,30,8
CGSftOlCbws,0UfDtO5cJmI,0,0,1607614075.721336,30,8
CGSftOlCbws,1ms0LNcQ8CQ,0,0,1607614075.7368479,30,8
CGSftOlCbws,jlzLEXO90A4,0,0,1607614075.752808,30,8
CGSftOlCbws,zB0xNrsEIqU,0,0,1607614075.768793,30,8
CGSftOlCbws,2rN2WH927Lw,0,0,1607614075.7853124,30,8
CGSftOlCbws,TJDc7BbqLMU,0,0,1607614075.8009005,30,8
CGSftOlCbws,O24AipZ-buQ,0,0,1607614075.817886,30,8
CGSftOlCbws,9FKBnfI1e9s,0,0,1607614075.8338158,30,8
CGSftOlCbws,URmu3cziKRQ,0,0,1607614075.8499177,30,8
CGSftOlCbws,u0ap0UYBjRo,0,0,1607614075.8655748,30,8
,oZ3X4CYu7fo,1,1,1607614536.4072819,8
,iEqSfK_z0t0,0,1,1607614536.4162576,8
,QuTBf0bkKI8,0,1,1607614536.426232,8
,aS-xukL2EAI,0,1,1607614536.439221,8
,Nwm4OGTA3Ps,0,1,1607614536.4491951,8
,qly_trF36z8,0,1,1607614536.4591784,8
,JZ0hDG-VLI4,0,1,1607614536.467122,8
,FMm89UrF550,0,1,1607614536.4761336,8
,FMm89UrF550,0,1,1607614536.4840763,8
,na0DkCscKkY,0,1,1607614536.49405,8
,M8BloI8VHJ4,0,1,1607614536.5060682,8
,QA04cLDU4Cc,0,1,1607614536.5150347,8
,XGkews3wLNw,0,1,1607614536.5239704,8
,_ul_m08ubvw,0,1,1607614536.5319483,8
,gc1nXSpP_lc,0,1,1607614536.5409234,8
,MUj4fWfZmk4,0,1,1607614536.5499415,8
,olM_PGpTnY0&t=7s,0,1,1607614536.5589058,8
,SiiY5sBHJvc,0,1,1607614536.5668547,8
,GzTmuRs5iko,0,1,1607614536.5758314,8
,LYXTbn-yR5c,0,1,1607614536.5838084,8
oZ3X4CYu7fo,HGsRygODiVk,1,0,1607614541.8908079,30,8
oZ3X4CYu7fo,PTEodAU7qIk,0,0,1607614541.9088676,30,8
oZ3X4CYu7fo,YCpveN0iIWg,0,0,1607614541.9268324,30,8
oZ3X4CYu7fo,ZXNVu83r-98,0,0,1607614541.9437916,30,8
oZ3X4CYu7fo,bh0DPzIHM5s,0,0,1607614541.9606228,30,8
oZ3X4CYu7fo,qZ87ECYdhSg,0,0,1607614541.9775538,30,8
oZ3X4CYu7fo,XttF0vg0MGo,0,0,1607614541.9944735,30,8
oZ3X4CYu7fo,heC31ESiUrw,0,0,1607614542.0104418,30,8
oZ3X4CYu7fo,S7Wx3Xv24Pk,0,0,1607614542.0266612,30,8
oZ3X4CYu7fo,MoGuH3JbMPw,0,0,1607614542.0436025,30,8
oZ3X4CYu7fo,B3o9q0jbZY0,0,0,1607614542.0605,30,8
oZ3X4CYu7fo,0UfDtO5cJmI,0,0,1607614542.0774546,30,8
oZ3X4CYu7fo,IrauF74kGv0,0,0,1607614542.0933127,30,8
oZ3X4CYu7fo,-CfhKFAiH-4,0,0,1607614542.109529,30,8
oZ3X4CYu7fo,756ywSkSnl8,0,0,1607614542.1254306,30,8
oZ3X4CYu7fo,cyuW1LK7-M0,0,0,1607614542.1413925,30,8
oZ3X4CYu7fo,xIyS486TpOI,0,0,1607614542.1727476,30,8
oZ3X4CYu7fo,zCE32ckwDTY,0,0,1607614542.2086163,30,8
oZ3X4CYu7fo,ENc9DYFdJNw,0,0,1607614542.237538,30,8
oZ3X4CYu7fo,cMDiEDVMqbk,0,0,1607614542.2563462,30,8
,SiiY5sBHJvc,1,1,1607614935.300111,8
,BWT9yjCzzcI,0,1,1607614935.3090725,8
,zLncu9fuho8,0,1,1607614935.3184543,8
,LwffS24gvnI,0,1,1607614935.3294232,8
,tb_2TJjsq4g,0,1,1607614935.3384,8
,o4z5Q3pqzNI,0,1,1607614935.3513653,8
,olM_PGpTnY0&t=7s,0,1,1607614935.360662,8
,FMm89UrF550,0,1,1607614935.3686419,8
,FMm89UrF550,0,1,1607614935.3776207,8
,na0DkCscKkY,0,1,1607614935.3865974,8
,M8BloI8VHJ4,0,1,1607614935.3955696,8
,QA04cLDU4Cc,0,1,1607614935.4045777,8
,XGkews3wLNw,0,1,1607614935.4125233,8
,_ul_m08ubvw,0,1,1607614935.4205272,8
,gc1nXSpP_lc,0,1,1607614935.428505,8
,MUj4fWfZmk4,0,1,1607614935.4374907,8
,cIsn8s8B7g8,0,1,1607614935.4454587,8
,983dGpvg85Q,0,1,1607614935.4544115,8
,g2TqngQKsAY,0,1,1607614935.4624157,8
,kyLveKYIzKY,0,1,1607614935.4713483,8
SiiY5sBHJvc,RbGpUemSXAA&t=62s,1,0,1607614940.784779,30,8
SiiY5sBHJvc,ZXNVu83r-98,0,0,1607614940.8023198,30,8
SiiY5sBHJvc,bh0DPzIHM5s,0,0,1607614940.8185246,30,8
SiiY5sBHJvc,7Fuf7yG4U5I,0,0,1607614940.835718,30,8
SiiY5sBHJvc,SxyQETg8LfY,0,0,1607614940.8541157,30,8
SiiY5sBHJvc,jVcLaa5Ps4E,0,0,1607614940.8720682,30,8
SiiY5sBHJvc,bPAdYOuaBYo,0,0,1607614940.8880253,30,8
SiiY5sBHJvc,Gr0fsppDVMg,0,0,1607614940.9044802,30,8
SiiY5sBHJvc,9FKBnfI1e9s,0,0,1607614940.9204142,30,8
SiiY5sBHJvc,cSOhwIOARWg,0,0,1607614940.9364138,30,8
SiiY5sBHJvc,MoGuH3JbMPw,0,0,1607614940.954365,30,8
SiiY5sBHJvc,IrauF74kGv0,0,0,1607614940.9718952,30,8
SiiY5sBHJvc,TOrC-59YLGQ,0,0,1607614940.9908445,30,8
SiiY5sBHJvc,CZDFuBBq1wI,0,0,1607614941.0076208,30,8
SiiY5sBHJvc,HiU49VeHCx0,0,0,1607614941.0235786,30,8
SiiY5sBHJvc,1SfXWHQvqpI,0,0,1607614941.040413,30,8
SiiY5sBHJvc,yu51r_7muJU,0,0,1607614941.0557234,30,8
SiiY5sBHJvc,q9cJ29LSeqI,0,0,1607614941.0726852,30,8
SiiY5sBHJvc,kzxOxEMxH-A,0,0,1607614941.0893927,30,8
SiiY5sBHJvc,_bxMgNa8-UQ,0,0,1607614941.1057472,30,8
,983dGpvg85Q,1,1,1607614991.4201803,8
,FmWf-qsHvvU,0,1,1607614991.4325721,8
,-qZQoZn-qkY,0,1,1607614991.4435008,8
,kyLveKYIzKY,0,1,1607614991.4544716,8
,jU-JjgDcQG0,0,1,1607614991.46644,8
,XIAor5VAjuE,0,1,1607614991.4769897,8
,srDOKpr62iQ,0,1,1607614991.4869633,8
,FMm89UrF550,0,1,1607614991.4999282,8
,FMm89UrF550,0,1,1607614991.5094433,8
,na0DkCscKkY,0,1,1607614991.5194166,8
,M8BloI8VHJ4,0,1,1607614991.532956,8
,QA04cLDU4Cc,0,1,1607614991.5421622,8
,XGkews3wLNw,0,1,1607614991.5531347,8
,_ul_m08ubvw,0,1,1607614991.5661006,8
,gc1nXSpP_lc,0,1,1607614991.5750768,8
,MUj4fWfZmk4,0,1,1607614991.58505,8
,jefQnTWe8jc,0,1,1607614991.5930524,8
,YCpveN0iIWg,0,1,1607614991.6063156,8
,_bxMgNa8-UQ&t=4s,0,1,1607614991.6152918,8
,LYXTbn-yR5c,0,1,1607614991.6242921,8
983dGpvg85Q,MoGuH3JbMPw&t=512s,1,0,1607614996.9067602,30,8
983dGpvg85Q,h4SlAc2U1A4,0,0,1607614996.9247117,30,8
983dGpvg85Q,4ic7RNS4Dfo,0,0,1607614996.9396706,30,8
983dGpvg85Q,mKaSwUWt7dI,0,0,1607614996.9556293,30,8
983dGpvg85Q,ELgl-iWv5jc,0,0,1607614996.9715865,30,8
983dGpvg85Q,bh0DPzIHM5s,0,0,1607614996.9885404,30,8
983dGpvg85Q,lEY1tk9RA4E,0,0,1607614997.0074906,30,8
983dGpvg85Q,HGsRygODiVk,0,0,1607614997.0224512,30,8
983dGpvg85Q,IrauF74kGv0,0,0,1607614997.039405,30,8
983dGpvg85Q,jHqe9XmYGDU,0,0,1607614997.0563588,30,8
983dGpvg85Q,-1m1P75Ea8E,0,0,1607614997.0723164,30,8
983dGpvg85Q,ENc9DYFdJNw,0,0,1607614997.089305,30,8
983dGpvg85Q,V_L5T5MzyIE,0,0,1607614997.104885,30,8
983dGpvg85Q,CZDFuBBq1wI,0,0,1607614997.1197977,30,8
983dGpvg85Q,Ov17P6fuWxg,0,0,1607614997.135726,30,8
983dGpvg85Q,756ywSkSnl8,0,0,1607614997.1506855,30,8
983dGpvg85Q,aS-xukL2EAI,0,0,1607614997.1676652,30,8
983dGpvg85Q,nFxPnnobn-w,0,0,1607614997.1836224,30,8
983dGpvg85Q,SiiY5sBHJvc,0,0,1607614997.2005384,30,8
983dGpvg85Q,iKh-8sQ68bY,0,0,1607614997.2165256,30,8
,756ywSkSnl8&t=1126s,1,1,1607615187.62227,8
,bdTCz129UNY,0,1,1607615187.631246,8
,69d0FBfRQNo,0,1,1607615187.6482017,8
,U1pWGqYyu5Q,0,1,1607615187.6581745,8
,xIyS486TpOI,0,1,1607615187.6681483,8
,QuTBf0bkKI8,0,1,1607615187.6801157,8
,LYXTbn-yR5c,0,1,1607615187.689092,8
,FMm89UrF550,0,1,1607615187.6980681,8
,FMm89UrF550,0,1,1607615187.7070441,8
,na0DkCscKkY,0,1,1607615187.7160208,8
,M8BloI8VHJ4,0,1,1607615187.7249956,8
,QA04cLDU4Cc,0,1,1607615187.7339725,8
,XGkews3wLNw,0,1,1607615187.7419503,8
,_ul_m08ubvw,0,1,1607615187.7509267,8
,gc1nXSpP_lc,0,1,1607615187.758905,8
,MUj4fWfZmk4,0,1,1607615187.7678816,8
,a5V6gdu5ih8,0,1,1607615187.791817,8
,TQeac9VzEZo,0,1,1607615187.8027878,8
,84XS4CH5cOk,0,1,1607615187.813759,8
,o4z5Q3pqzNI,0,1,1607615187.8237314,8
